Unnamed_ 0,X,Y,Population,Elevation,Weight,clusters,PS,ID1,ID2,Weight_2,id_2,line_lengt,layer,path,id
"4470",213880.468599999992875,8522486.221000000834465,"0",598.138000499999976,9.268499506973304,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","17"
"4471",213837.098700000002282,8523461.216000000014901,"0",580.619995099999983,7.403041419429343,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","18"
"4472",213803.527299999987008,8524446.365000000223517,"0",460.278991700000006,9.033017016907262,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","19"
"4473",213769.962599999998929,8525431.510999999940395,"4",448.097991900000011,7.044432742567331,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","20"
"4475",213702.853600000002189,8527401.796000000089407,"0",429.864990200000022,7.061156622119429,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","22"
"4476",213669.309199999988778,8528386.934000000357628,"0",398.634002699999996,7.022895336189313,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","23"
"4477",213635.771600000007311,8529372.070000000298023,"0",408.878997799999979,6.345531379770822,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","24"
"4532",215245.665899999992689,8518355.269999999552965,"0",935.333984399999963,1.000000000000000,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","27"
"4533",215089.063800000003539,8520916.321000000461936,"0",551.633972200000017,9.182364140247568,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","28"
"4534",214919.437899999989895,8521524.133999999612570,"0",724.757019000000014,9.653401390361873,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","29"
"4535",214885.856700000003912,8522509.280999999493361,"0",859.731018100000028,9.158822124017783,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","30"
"4536",214852.282199999986915,8523494.425000000745058,"0",622.033019999999965,7.230917399425325,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","31"
"4539",214751.599099999992177,8526449.843000000342727,"0",488.541992199999981,7.535645509289623,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","34"
"4540",214718.051500000001397,8527434.976999999955297,"0",420.239013699999987,7.026118476837653,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","35"
"4541",214684.510600000008708,8528420.107999999076128,"0",412.190002400000026,7.033704805129576,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","36"
"4542",214650.976499999989755,8529405.236999999731779,"0",425.032012899999984,7.027908579111550,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","37"
"4543",214617.449200000002747,8530390.364000000059605,"2",392.717987100000016,9.052147989043780,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","38"
"4544",214583.928500000009080,8531375.487999999895692,"0",418.140991199999974,5.649155213280813,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","39"
"4597",216036.181299999996554,8518601.200999999418855,"0",928.952026400000022,4.279295696340754,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","40"
"4598",216079.888600000005681,8519584.892000000923872,"0",853.859008799999970,9.468641699905401,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","41"
"4599",216047.721599999989849,8520623.076999999582767,"0",640.469970700000204,9.517257105143770,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","42"
"4600",215934.606999999989057,8521557.350999999791384,"0",869.697021500000005,9.037247014927914,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","43"
"4601",215901.029500000004191,8522542.491000000387430,"0",857.257018999999900,9.091733103262634,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","44"
"4602",215867.458600000012666,8523527.627999998629093,"12",569.085998500000187,7.300140599620212,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","45"
"4603",215833.894499999994878,8524512.763000000268221,"2",673.437988299999802,7.278066845960715,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","46"
"4604",215800.337100000004284,8525497.894999999552965,"0",527.401977500000044,7.359967598981160,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","47"
"4605",215766.786300000007031,8526483.025000000372529,"0",470.821014400000024,9.273352444689461,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","48"
"4606",215733.242300000012619,8527468.152000000700355,"0",435.819000200000005,9.049398059758461,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","49"
"4607",215699.704999999987194,8528453.277000000700355,"0",423.877014200000019,7.060570775772523,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","50"
"4608",215666.174399999988964,8529438.399000000208616,"0",443.576995800000134,9.121972999158576,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","51"
"4609",215632.650499999988824,8530423.517999999225140,"0",474.824005100000022,9.327599867144595,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","52"
"4610",215599.133299999986775,8531408.635999999940395,"0",527.995971700000041,9.201155693920573,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","53"
"4663",217050.530599999998230,8518635.145999999716878,"0",1183.969970999999987,9.124505888360382,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","54"
"4664",217016.936799999995856,8519620.287999998778105,"0",1174.099975999999970,7.147565896663838,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","55"
"4665",216983.349599999986822,8520605.426000000908971,"0",1064.780029000000013,7.898382550178100,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","56"
"4666",216949.769100000004983,8521590.562000000849366,"0",1054.569946000000073,7.356550361444249,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","57"
"4667",216916.195199999987381,8522575.695000000298023,"0",891.307006799999954,7.430013236678455,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","58"
"4668",216882.627999999996973,8523560.825999999418855,"0",568.362976099999969,9.309606175848236,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","59"
"4669",216849.067500000004657,8524545.953999999910593,"0",814.887023900000031,7.065504071335353,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","60"
"4670",216815.513700000010431,8525531.078999999910593,"0",710.229003899999952,7.318156328802884,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","61"
"4671",216781.966500000009546,8526516.201999999582767,"0",565.312988299999802,9.268332527523937,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","62"
"4672",216748.426100000011502,8527501.322000000625849,"0",480.820007299999986,9.187435436683502,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","63"
"4673",216714.892300000006799,8528486.438999999314547,"0",590.333007800000019,9.533075048763166,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","64"
"4674",216681.365200000000186,8529471.554999999701977,"4",528.107971200000179,9.431110033070659,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","65"
"4675",216647.844799999991665,8530456.667000001296401,"0",641.020996100000048,9.509918243562140,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","66"
"4676",216614.331100000010338,8531441.777999999001622,"0",645.114990200000193,9.449416794730826,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","67"
"4730",218032.084399999992456,8519653.507000001147389,"0",1143.689941000000090,7.144096696297788,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","68"
"4731",217998.500999999989290,8520638.639000000432134,"0",1151.630004999999983,7.270195707435883,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","69"
"4732",217964.924100000003818,8521623.767000000923872,"0",1087.099975999999970,7.088581880954663,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","70"
"4733",217931.353899999987334,8522608.893999999389052,"0",947.135986300000013,7.876229463895180,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","71"
"4734",217897.790399999998044,8523594.017000000923872,"0",655.166992199999981,9.711695145540810,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={b905e7d5-02d4-4c32-a750-d9117fbf583f}","72"
