Unnamed_ 0,id,X,Y,Population,Elevation,Weight,clusters
"256","1",822645.374799999990501,8481778.171000000089407,"0",413.993988000000002,6.000000000000000,"1"
"306","2",823670.731299999984913,8480800.604000000283122,"0",372.915008499999999,6.000000000000000,"1"
"307","3",823661.196800000034273,8481786.707000000402331,"9",397.039001499999983,6.000000000000000,"1"
"308","4",823651.654300000052899,8482772.805999999865890,"5",426.786010700000020,6.000000000000000,"1"
"309","5",823642.103699999977835,8483758.900000000372529,"0",500.367004399999985,5.289649720500000,"1"
"357","6",824686.557599999941885,8480809.126000000163913,"0",370.015014599999972,6.000000000000000,"1"
"358","7",824677.027099999948405,8481795.236999999731779,"0",466.527008100000103,6.000000000000000,"1"
"359","8",824667.488699999987148,8482781.344000000506639,"3",420.153991700000006,3.203357827000000,"1"
"360","9",824657.942200000048615,8483767.446000000461936,"4",438.924987800000054,1.593148036000000,"1"
"361","10",824648.387600000016391,8484753.543999999761581,"2",466.395996099999991,3.172915504000000,"1"
"362","11",824638.825100000016391,8485739.638000000268221,"0",577.377014200000190,2.297536860000000,"1"
"408","12",825702.392200000002049,8480817.642000000923872,"0",379.115997300000004,6.000000000000000,"1"
"409","13",825692.865800000028685,8481803.760999999940395,"0",439.988006600000062,5.133953940500001,"1"
"410","14",825683.331499999971129,8482789.876000000163913,"4",478.178985599999976,1.664432133500000,"1"
"411","15",825673.789000000106171,8483775.985999999567866,"0",490.661010700000020,5.603606993500001,"1"
"412","16",825664.238400000031106,8484762.092000000178814,"0",483.175994899999978,6.000000000000000,"1"
"413","17",825654.679800000041723,8485748.194000000134110,"2",522.958007800000019,6.000000000000000,"1"
"459","18",826718.235199999995530,8480826.151000000536442,"0",536.932983400000012,6.000000000000000,"1"
"460","19",826708.712999999988824,8481812.277999999001622,"0",466.281005900000025,6.000000000000000,"1"
"461","20",826699.182599999941885,8482798.401000000536442,"0",493.726013200000011,2.644064013500000,"1"
"462","21",826689.644199999980628,8483784.519999999552965,"0",523.439025899999820,3.610755700000000,"1"
"463","22",826680.097599999979138,8484770.633999999612570,"0",481.924987800000054,6.000000000000000,"1"
"464","23",826670.542999999946915,8485756.743999999016523,"0",530.478027300000008,6.000000000000000,"1"
"465","24",826660.980400000000373,8486742.849999999627471,"0",585.497985799999810,6.000000000000000,"1"
"510","25",827734.086699999985285,8480834.654999999329448,"3",457.075988800000005,6.000000000000000,"1"
"511","26",827724.568500000052154,8481820.789999999105930,"0",455.024993899999856,6.000000000000000,"1"
"512","27",827715.042200000025332,8482806.921000000089407,"0",541.369018600000118,4.488971597500000,"1"
"513","28",827705.507800000021234,8483793.047000000253320,"0",551.601989700000104,2.328053068500000,"1"
"514","29",827695.965300000039861,8484779.169999999925494,"0",564.469970700000204,6.000000000000000,"1"
"515","30",827686.414699999964796,8485765.287999998778105,"3",572.629028299999959,6.000000000000000,"1"
"516","31",827676.855899999965914,8486751.402000000700355,"0",702.953002900000001,6.000000000000000,"1"
"561","32",828749.946699999971315,8480843.152000000700355,"7",463.498992900000019,6.000000000000000,"1"
"562","33",828740.432599999941885,8481829.294999999925494,"30",433.873992900000019,3.696162361500000,"1"
"563","34",828730.910299999988638,8482815.434000000357628,"4",484.730011000000104,1.000000000000000,"1"
"564","35",828721.379900000058115,8483801.569000000134110,"0",497.923004199999866,4.411623646000001,"1"
"565","36",828711.841400000033900,8484787.698999999091029,"0",553.851989700000104,6.000000000000000,"1"
"566","37",828702.294800000032410,8485773.825999999418855,"4",582.322021500000005,6.000000000000000,"1"
"567","38",828692.739999999990687,8486759.947999998927116,"0",629.687011700000198,6.000000000000000,"1"
"568","39",828683.177099999971688,8487746.065999999642372,"0",574.429992700000184,6.000000000000000,"1"
"612","40",829765.815100000007078,8480851.642000000923872,"0",577.502990700000055,3.183741278000000,"1"
"613","41",829756.305099999997765,8481837.793999999761581,"3",461.300994899999978,1.000000000000000,"1"
"614","42",829746.786899999948218,8482823.940999999642372,"4",452.041992199999981,4.146626118500000,"1"
"615","43",829737.260499999974854,8483810.083999998867512,"0",510.773986799999989,6.000000000000000,"1"
"616","44",829727.725999999791384,8484796.222999999299645,"0",621.336975100000018,6.000000000000000,"1"
"617","45",829718.183300000033341,8485782.357000000774860,"2",647.213989299999866,6.000000000000000,"1"
"618","46",829708.632499999948777,8486768.487999999895692,"0",642.257995600000186,6.000000000000000,"1"
"663","47",830781.692099999985658,8480860.127000000327826,"0",497.548004199999866,2.661375784500000,"1"
"664","48",830772.186100000049919,8481846.286000000312924,"0",547.021972700000106,5.877034946000001,"1"
"665","49",830762.672000000020489,8482832.441999999806285,"0",475.949005100000022,6.000000000000000,"1"
"666","50",830753.149600000004284,8483818.593000000342727,"5",530.447998000000098,6.000000000000000,"1"
"667","51",830743.619100000010803,8484804.740000000223517,"0",569.651000999999951,6.000000000000000,"1"
"668","52",830734.080399999977089,8485790.882999999448657,"2",644.554992700000184,6.000000000000000,"1"
"669","53",830724.533500000019558,8486777.020999999716878,"0",626.239013699999987,6.000000000000000,"1"
"714","54",831797.577599999960512,8480868.605000000447035,"3",491.118011500000023,5.021969269500000,"1"
"715","55",831788.075700000044890,8481854.773000000044703,"0",515.244018600000118,6.000000000000000,"1"
"716","56",831778.565599999972619,8482840.936000000685453,"9",543.432006799999954,6.000000000000000,"1"
"717","57",831769.047299999976531,8483827.096000000834465,"0",535.031005899999968,6.000000000000000,"1"
"718","58",831759.520800000056624,8484813.251000000163913,"0",621.265991200000030,6.000000000000000,"1"
"719","59",831749.985999999800697,8485799.402000000700355,"0",644.226989700000104,6.000000000000000,"1"
"765","60",832813.471600000048056,8480877.076999999582767,"0",530.218017600000053,3.839804434000000,"1"
"766","61",832803.973800000036135,8481863.252999998629093,"4",511.351989699999990,6.000000000000000,"1"
"767","62",832794.467799999983981,8482849.425000000745058,"0",558.166015600000037,6.000000000000000,"1"
"768","63",832784.953499999945052,8483835.592000000178814,"0",701.713989299999866,6.000000000000000,"1"
"769","64",832775.430999999982305,8484821.756000000983477,"0",624.081970200000001,6.000000000000000,"1"
"770","65",832765.900299999979325,8485807.914999999105930,"0",574.729980500000011,6.000000000000000,"1"
"816","66",833829.374300000024959,8480885.542999999597669,"0",506.894989000000010,5.226735859000001,"1"
"817","67",833819.880600000033155,8481871.726999999955297,"0",528.049987800000054,6.000000000000000,"1"
"818","68",833810.378600000054576,8482857.906999999657273,"1",535.724975599999993,6.000000000000000,"1"
"819","69",833800.868299999972805,8483844.082999998703599,"0",640.521972700000106,6.000000000000000,"1"
"868","70",834835.795900000026450,8481880.195000000298023,"0",520.229980500000011,5.940905497000000,"1"
