Unnamed_ 0,id,X,Y,Population,Elevation,Weight,clusters
"14","1",817441.407200000016019,8494553.736999999731779,"0",431.072997999999984,1.000000000000000,"0"
"15","2",817431.738299999968149,8495539.734999999403954,"0",384.420013400000016,2.210502961000000,"0"
"16","3",817422.061600000015460,8496525.729000000283122,"0",412.682006800000011,2.447239846500000,"0"
"17","4",817412.376900000032037,8497511.719000000506639,"0",421.626007099999981,3.211112469500000,"0"
"18","5",817402.684499999973923,8498497.705000000074506,"0",428.257995600000015,2.268506316000000,"0"
"19","6",817392.984199999948032,8499483.687999999150634,"0",347.617004399999985,3.345547007500000,"0"
"20","7",817383.276100000017323,8500469.667000001296401,"0",353.000000000000000,6.000000000000000,"0"
"21","8",817373.560100000002421,8501455.642000000923872,"0",356.227996800000028,6.000000000000000,"0"
"22","9",817363.836400000029244,8502441.612999999895692,"0",318.106994600000064,6.000000000000000,"0"
"23","10",817354.104700000025332,8503427.580000000074506,"0",328.104003900000009,6.000000000000000,"0"
"24","11",817344.365299999946728,8504413.543999999761581,"0",346.649993900000027,6.000000000000000,"0"
"64","12",818466.895999999949709,8493576.396999999880791,"4",524.564025899999820,6.000000000000000,"0"
"65","13",818457.238699999987148,8494562.406999999657273,"0",540.989013699999987,3.710580059500000,"0"
"66","14",818447.573500000056811,8495548.412000000476837,"0",637.156982399999947,6.000000000000000,"0"
"67","15",818437.900400000042282,8496534.413999998942018,"0",689.388000499999976,6.000000000000000,"0"
"68","16",818428.219500000006519,8497520.412000000476837,"0",537.895996100000048,6.000000000000000,"0"
"69","17",818418.530700000002980,8498506.406999999657273,"0",377.885009799999978,4.736844443000000,"0"
"70","18",818408.834099999978207,8499492.396999999880791,"101",345.657012899999984,1.000000000000000,"0"
"71","19",818399.129599999985658,8500478.383999999612570,"0",375.533996600000023,5.342704098000000,"0"
"72","20",818389.417200000025332,8501464.367000000551343,"0",364.932006800000011,5.433245357500000,"0"
"73","21",818379.697000000043772,8502450.346000000834465,"0",322.367004399999985,6.000000000000000,"0"
"74","22",818369.968899999978021,8503436.321000000461936,"0",331.611999500000024,4.036370996000000,"0"
"75","23",818360.233000000007451,8504422.292000001296401,"0",344.611999500000024,2.096658525500000,"0"
"76","24",818350.489199999952689,8505408.259999999776483,"0",426.110992399999986,4.180166589000000,"0"
"116","25",819473.078399999998510,8494571.070000000298023,"0",812.567993200000046,6.000000000000000,"0"
"117","26",819463.416899999952875,8495557.083999998867512,"0",757.604980500000011,6.000000000000000,"0"
"118","27",819453.747500000055879,8496543.094000000506639,"0",624.351989700000104,6.000000000000000,"0"
"119","28",819444.070300000021234,8497529.099999999627471,"0",432.764007600000014,6.000000000000000,"0"
"120","29",819434.385200000018813,8498515.101999999955297,"0",369.565002400000026,3.400146525500000,"0"
"121","30",819424.692200000048615,8499501.100999999791384,"0",405.457000699999980,3.436812640500000,"0"
"122","31",819414.991299999994226,8500487.095000000670552,"0",393.963989299999980,1.813468211500000,"0"
"123","32",819405.282499999972060,8501473.086000001057982,"3",350.946991000000025,1.000000000000000,"0"
"124","33",819395.565799999982119,8502459.072999998927116,"3",327.774993900000027,2.587206540000000,"0"
"125","34",819385.841299999970943,8503445.055999999865890,"0",346.463989300000094,1.780994058500000,"0"
"126","35",819376.108899999991991,8504431.035000000149012,"0",359.437011700000028,1.000000000000000,"0"
"167","36",820488.926199999987148,8494579.728000000119209,"0",722.880004900000017,6.000000000000000,"0"
"168","37",820479.268500000005588,8495565.750000000000000,"0",601.783019999999965,6.000000000000000,"0"
"169","38",820469.602900000056252,8496551.767999999225140,"0",454.575012200000003,6.000000000000000,"0"
"170","39",820459.929299999959767,8497537.781999999657273,"0",453.563995400000010,4.503861455000000,"0"
"171","40",820450.247899999958463,8498523.792000001296401,"0",386.773986800000102,1.666823202500000,"0"
"172","41",820440.558500000042841,8499509.798000000417233,"0",402.582000699999980,1.504177400000000,"0"
"173","42",820430.861200000043027,8500495.801000000908971,"0",378.263000499999976,2.760973173000000,"0"
"174","43",820421.155999999959022,8501481.799000000581145,"0",376.861999500000024,6.000000000000000,"0"
"175","44",820411.442900000023656,8502467.793999999761581,"0",337.980987500000026,3.751700038000000,"0"
"176","45",820401.722000000183471,8503453.785000000149012,"0",323.459014900000000,5.579353146500000,"0"
"177","46",820391.993099999963306,8504439.773000000044703,"2",382.700012200000003,2.404597001500000,"0"
"219","47",821495.128400000045076,8495574.410000000149012,"0",495.531005900000025,5.595003589500000,"0"
"220","48",821485.466499999980442,8496560.436000000685453,"0",527.289001499999813,3.569830527500000,"0"
"221","49",821475.796600000001490,8497546.457999998703599,"0",422.743011500000023,1.000000000000000,"0"
"222","50",821466.118800000054762,8498532.475999999791384,"6",394.877014200000019,4.435876205500001,"0"
"223","51",821456.433100000023842,8499518.490000000223517,"0",378.545013400000016,4.959717685500000,"0"
"224","52",821446.739399999962188,8500504.500000000000000,"0",381.458007800000019,6.000000000000000,"0"
"225","53",821437.037800000049174,8501490.507000001147389,"0",339.727996800000028,6.000000000000000,"0"
"226","54",821427.328300000051968,8502476.509999999776483,"0",360.440002400000026,6.000000000000000,"0"
"227","55",821417.610800000024028,8503462.508999999612570,"0",339.518005399999936,6.000000000000000,"0"
"270","56",822510.996599999954924,8495583.063999999314547,"0",432.442993199999989,1.911621330000000,"0"
"271","57",822501.338400000007823,8496569.097999999299645,"7",426.253997799999979,3.191445165999999,"0"
"272","58",822491.672200000029989,8497555.127999998629093,"0",429.072997999999984,5.305031785500001,"0"
"273","59",822481.998099999967963,8498541.153999999165535,"0",375.611999500000024,6.000000000000000,"0"
"274","60",822472.315900000045076,8499527.176000000908971,"0",366.308990499999993,6.000000000000000,"0"
"275","61",822462.625899999984540,8500513.194000000134110,"0",326.501007100000095,6.000000000000000,"0"
"276","62",822452.927900000009686,8501499.208999998867512,"0",355.459991500000001,6.000000000000000,"0"
"277","63",822443.221900000004098,8502485.220000000670552,"0",391.446991000000025,6.000000000000000,"0"
"278","64",822433.507999999797903,8503471.226999999955297,"0",466.781005900000025,6.000000000000000,"0"
"323","65",823507.556100000045262,8497563.792000001296401,"0",388.621002200000021,6.000000000000000,"0"
"324","66",823497.885699999984354,8498549.825999999418855,"0",435.606994600000064,6.000000000000000,"0"
"325","67",823488.207099999999627,8499535.856000000610948,"0",343.562011700000028,6.000000000000000,"0"
"326","68",823478.520699999993667,8500521.882999999448657,"0",375.828002900000001,6.000000000000000,"0"
"327","69",823468.826299999956973,8501507.904999999329448,"1",358.063995400000010,6.000000000000000,"0"
"376","70",824504.106700000003912,8499544.530999999493361,"0",432.677002000000016,6.000000000000000,"0"
