Unnamed_ 0,ID,X,Y,Population,Elevation,Weight,clusters,ID1,ID2,Weight_2,id_2,line_lengt,i
"6292","6293",242360.100600000005215,8521433.981000000610948,"0",601.327026399999795,4.319372752722178,"9","6294","6293",42538.619977713686239,0.000000000000000,985.540134732693332,"197"
"6293","6294",242326.611999999993714,8522418.951999999582767,"2",540.064025899999820,4.296546426255030,"9","6228","6294",53360.662017611051851,0.000000000000000,1416.136699489837838,"198"
"6293","6294",242326.611999999993714,8522418.951999999582767,"2",540.064025899999820,4.296546426255030,"9","6294","6293",42538.619977713686239,0.000000000000000,985.540134732693332,"199"
"6295","6296",242259.652800000010757,8524388.885999999940395,"13",381.756011999999998,7.097523823863861,"9","6229","6296",57757.655850542148983,0.000000000000000,1015.539934129966923,"200"
"6295","6296",242259.652800000010757,8524388.885999999940395,"13",381.756011999999998,7.097523823863861,"9","6296","6363",73961.160619516653242,0.000000000000000,1015.533574689934426,"201"
"6346","6347",243810.938400000013644,8508662.250000000000000,"0",395.214996299999996,7.088006851276723,"9","6280","6347",71893.706329848588211,0.000000000000000,1015.476266151020241,"202"
"6346","6347",243810.938400000013644,8508662.250000000000000,"0",395.214996299999996,7.088006851276723,"9","6347","6412",71720.066008758265525,0.000000000000000,1015.469773668074026,"203"
"6350","6351",243676.721500000014203,8512602.240000000223517,"0",541.081970200000001,7.045071831173238,"9","6284","6351",72645.484793083800469,0.000000000000000,1015.491241980864970,"204"
"6350","6351",243676.721500000014203,8512602.240000000223517,"0",541.081970200000001,7.045071831173238,"9","6351","6416",41251.590041214258235,0.000000000000000,1015.484649696543443,"205"
"6357","6358",243442.073499999998603,8519497.109999999403954,"0",669.177001999999902,3.481314026421444,"9","6292","6358",79015.303809580946108,0.000000000000000,1416.127232376861912,"206"
"6357","6358",243442.073499999998603,8519497.109999999403954,"0",669.177001999999902,3.481314026421444,"9","6358","6422",46193.061159282377048,0.000000000000000,1416.118096460766992,"207"
"6362","6363",243274.648500000010245,8524421.934000000357628,"0",603.039978000000019,7.134496112105553,"9","6296","6363",73961.160619516653242,0.000000000000000,1015.533574689934426,"208"
"6362","6363",243274.648500000010245,8524421.934000000357628,"0",603.039978000000019,7.134496112105553,"9","6363","6428",74942.975125281227520,0.000000000000000,1015.526882894079563,"209"
"6411","6412",244825.867200000007870,8508695.392000000923872,"18",369.904998799999987,7.033102614982492,"9","6347","6412",71720.066008758265525,0.000000000000000,1015.469773668074026,"210"
"6411","6412",244825.867200000007870,8508695.392000000923872,"18",369.904998799999987,7.033102614982492,"9","6412","6471",72562.492808967595920,0.000000000000000,1015.463381164783300,"211"
"6415","6416",244691.666000000026543,8512635.357000000774860,"0",398.023010300000010,1.000000000000000,"9","6351","6416",41251.590041214258235,0.000000000000000,1015.484649696543443,"212"
"6415","6416",244691.666000000026543,8512635.357000000774860,"0",398.023010300000010,1.000000000000000,"9","6416","6474",14162.924036825637813,0.000000000000000,1416.106560394533062,"213"
"6421","6422",244490.543899999989662,8518545.217000000178814,"14",574.669006299999864,3.028105567367648,"9","6358","6422",46193.061159282377048,0.000000000000000,1416.118096460766992,"214"
"6421","6422",244490.543899999989662,8518545.217000000178814,"14",574.669006299999864,3.028105567367648,"9","6422","6480",44318.908779246456106,0.000000000000000,1416.110378957951298,"215"
"6427","6428",244289.637699999992037,8524454.975999999791384,"0",403.085998500000017,7.346890493545197,"9","6363","6428",74942.975125281227520,0.000000000000000,1015.526882894079563,"216"
"6427","6428",244289.637699999992037,8524454.975999999791384,"0",403.085998500000017,7.346890493545197,"9","6428","6487",51681.662372300233983,0.000000000000000,714.262683562009443,"217"
