Unnamed_ 0,id,X,Y,Population,Elevation,Weight,clusters
"4241","1",900797.216699999989942,8492284.902999999001622,"0",619.810974100000180,6.000000000000000,"8"
"4291","2",901832.431499999947846,8490319.551000000908971,"0",545.687011700000198,6.000000000000000,"8"
"4292","3",901823.119399999966845,8491306.308000000193715,"0",537.541015600000037,6.000000000000000,"8"
"4293","4",901813.797299999976531,8492293.061000000685453,"0",561.530029299999796,5.655514477500000,"8"
"4294","5",901804.465300000039861,8493279.810000000521541,"0",588.973022499999956,5.378867442500000,"8"
"4295","6",901795.123400000040419,8494266.554999999701977,"0",656.601013200000011,2.626697891500000,"8"
"4343","7",902849.014899999951012,8490327.683000000193715,"0",513.364013699999987,6.000000000000000,"8"
"4344","8",902839.706600000034086,8491314.449999999254942,"0",506.928008999999975,4.475694582500000,"8"
"4345","9",902830.388299999991432,8492301.212999999523163,"0",558.645996100000048,1.557536829500000,"8"
"4346","10",902821.060000000055879,8493287.972000000998378,"0",587.973022499999956,1.000000000000000,"8"
"4347","11",902811.721800000057556,8494274.728000000119209,"11",615.208007800000019,3.241001839000000,"8"
"4348","12",902802.373699999996461,8495261.479000000283122,"0",578.080993700000136,2.237150955000000,"8"
"4349","13",902793.015699999989010,8496248.225999999791384,"0",725.986022899999966,3.774719258000000,"8"
"4394","14",903874.903300000005402,8489349.027999999001622,"0",523.716980000000035,6.000000000000000,"8"
"4395","15",903865.608699999982491,8490335.809000000357628,"0",530.546020500000054,6.000000000000000,"8"
"4396","16",903856.304099999950267,8491322.586000001057982,"0",485.875000000000000,1.000000000000000,"8"
"4397","17",903846.989599999971688,8492309.359999999403954,"0",489.446014400000024,3.963428156999999,"8"
"4398","18",903837.665099999983795,8493296.129000000655651,"0",518.276977500000044,6.000000000000000,"8"
"4399","19",903828.330599999986589,8494282.893999999389052,"0",495.032989499999871,6.000000000000000,"8"
"4400","20",903818.986200000043027,8495269.654999999329448,"0",530.492004399999814,6.000000000000000,"8"
"4401","21",903809.631900000036694,8496256.412999998778105,"0",602.742004399999814,6.000000000000000,"8"
"4444","22",904910.055300000007264,8487383.543999999761581,"0",493.890014600000143,6.000000000000000,"8"
"4445","23",904900.784499999950640,8488370.343000000342727,"0",521.450012199999946,6.000000000000000,"8"
"4446","24",904891.503700000001118,8489357.138000000268221,"0",490.186004599999990,6.000000000000000,"8"
"4447","25",904882.212900000042282,8490343.929999999701977,"0",554.961975100000018,6.000000000000000,"8"
"4448","26",904872.912099999957718,8491330.717000000178814,"0",462.180999799999995,3.223494617000001,"8"
"4449","27",904863.601400000043213,8492317.500000000000000,"0",517.325012199999946,3.359305810500000,"8"
"4450","28",904854.280600000056438,8493304.278999999165535,"0",454.372009300000059,6.000000000000000,"8"
"4451","29",904844.949900000006892,8494291.053999999538064,"0",501.054992700000014,6.000000000000000,"8"
"4452","30",904835.609100000001490,8495277.825999999418855,"0",542.255981399999882,6.000000000000000,"8"
"4453","31",904826.258400000049733,8496264.593000000342727,"0",594.215026899999884,6.000000000000000,"8"
"4454","32",904816.897699999972247,8497251.356000000610948,"0",598.520996100000048,6.000000000000000,"8"
"4496","33",905926.658399999956600,8487391.627999998629093,"0",463.589996300000053,6.000000000000000,"8"
"4497","34",905917.391500000027008,8488378.437000000849366,"0",487.535003700000004,6.000000000000000,"8"
"4498","35",905908.114500000025146,8489365.242999998852611,"0",509.812988299999972,6.000000000000000,"8"
"4499","36",905898.827500000013970,8490352.043999999761581,"0",459.307006800000011,6.000000000000000,"8"
"4500","37",905889.530499999993481,8491338.841000000014901,"0",453.748992900000019,3.011111831000000,"8"
"4501","38",905880.223499999963678,8492325.633999999612570,"13",438.596984899999995,2.710275122500000,"8"
"4502","39",905870.906500000040978,8493312.424000000581145,"0",487.696991000000025,6.000000000000000,"8"
"4503","40",905861.579499999992549,8494299.208999998867512,"0",511.776001000000008,6.000000000000000,"8"
"4504","41",905852.242399999988265,8495285.990000000223517,"0",570.088012700000036,6.000000000000000,"8"
"4505","42",905842.895400000037625,8496272.767999999225140,"0",552.036010700000134,6.000000000000000,"8"
"4506","43",905833.538300000014715,8497259.541000001132488,"0",575.760009799999807,6.000000000000000,"8"
"4547","44",906952.525000000023283,8486412.882999999448657,"7",461.751007099999981,4.927889939500000,"8"
"4548","45",906943.271999999997206,8487399.706000000238419,"0",447.029998799999987,6.000000000000000,"8"
"4549","46",906934.008900000015274,8488386.526000000536442,"0",456.809997599999974,6.000000000000000,"8"
"4550","47",906924.735800000024028,8489373.341000000014901,"0",456.587005599999998,6.000000000000000,"8"
"4551","48",906915.452700000023469,8490360.152000000700355,"0",436.859985399999857,6.000000000000000,"8"
"4552","49",906906.159400000004098,8491346.960000000894070,"0",454.488006600000062,5.701488573500000,"8"
"4553","50",906896.856200000038370,8492333.763000000268221,"21",434.691009500000007,1.000000000000000,"8"
"4554","51",906887.542900000000373,8493320.562000000849366,"0",440.007995600000015,5.832637853500001,"8"
"4555","52",906878.219599999953061,8494307.357999999076128,"0",481.765991199999974,6.000000000000000,"8"
"4556","53",906868.886199999949895,8495294.149000000208616,"0",536.210998500000187,6.000000000000000,"8"
