Unnamed_ 0,X,Y,Population,Elevation,Weight,clusters,PS,ID1,ID2,Weight_2,id_2,line_lengt,layer,path,id
"4468",214410.820700000011129,8520999.614000000059605,"0",508.609985399999857,9.101018938535070,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","15"
"4469",214087.742800000007264,8521612.542999999597669,"0",530.864990199999966,9.213449351491141,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","16"
"4470",213880.468599999992875,8522486.221000000834465,"0",598.138000499999976,9.268499506973304,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","17"
"4471",213837.098700000002282,8523461.216000000014901,"0",580.619995099999983,7.403041419429343,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","18"
"4472",213803.527299999987008,8524446.365000000223517,"0",460.278991700000006,9.033017016907262,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","19"
"4473",213769.962599999998929,8525431.510999999940395,"4",448.097991900000011,7.044432742567331,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","20"
"4474",213736.404700000013690,8526416.654999999329448,"8",434.957000699999980,7.050560067610808,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","21"
"4475",213702.853600000002189,8527401.796000000089407,"0",429.864990200000022,7.061156622119429,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","22"
"4476",213669.309199999988778,8528386.934000000357628,"0",398.634002699999996,7.022895336189313,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","23"
"4477",213635.771600000007311,8529372.070000000298023,"0",408.878997799999979,6.345531379770822,"9","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={588908b3-a844-4f3b-80b6-d6211d879412}","24"
