ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,Road_dist,M,PS,Unnamed_ 0,Weight,clusters,layer,path
"5329",227033.940899999986868,8523892.482000000774860,"0",408.667999300000020,,,,,"0","0","5328",4.105503403357233,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5330",227000.416499999992084,8524877.542000001296401,"0",395.878997799999979,,,,,"0","0","5329",8.978491583692019,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5331",226966.898699999990640,8525862.598999999463558,"0",453.121002200000021,,,,,"0","0","5330",9.240375924134877,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5332",226933.387199999997392,8526847.653999999165535,"0",411.074005100000022,,,,,"0","0","5331",9.224625785102175,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5333",226899.882199999992736,8527832.707000000402331,"0",446.765014600000143,,,,,"0","0","5332",9.223376022924095,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5334",226866.383600000001024,8528817.756000000983477,"0",514.711975100000018,,,,,"0","0","5333",9.917792899742359,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5335",226832.891499999997905,8529802.803999999538064,"0",382.316009500000007,,,,,"0","0","5334",7.075547848614919,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5336",226799.405700000002980,8530787.847999999299645,"0",355.565002400000026,,,,,"0","0","5335",7.024473149843566,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5337",226765.926399999996647,8531772.891000000759959,"0",359.924011199999995,,,,,"0","0","5336",7.007711001637468,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5389",228250.293299999990268,8518015.239000000059605,"0",1058.520019999999931,,,,,"0","0","5388",9.193819417609358,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5390",228216.734200000006240,8519000.309000000357628,"0",683.169982900000036,,,,,"0","0","5389",9.404347726445190,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5391",228183.181500000006054,8519985.376000000163913,"0",508.915008499999999,,,,,"0","0","5390",7.099872237710008,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5392",228149.635199999989709,8520970.439999999478459,"0",450.226989699999990,,,,,"0","0","5391",7.027736160889301,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
"5393",228116.095200000010664,8521955.501000000163913,"0",441.760986300000013,,,,,"0","0","5392",6.619439033535532,"9",total_cluster copy,C:/Users/Asus/Desktop/Vinicius/Clusters/total_cluster.shp
