Unnamed_ 0,X,Y,Population,Elevation,Weight,clusters,PS,ID1,ID2,Weight_2,id_2,line_lengt,layer,path,id
"38",195865.617999999987660,8513994.833999998867512,"0",962.911010700000020,7.073434191805982,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","38"
"39",197184.502899999992223,8505160.426000000908971,"0",797.304016100000013,9.436859964167287,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","39"
"40",197150.740599999990081,8506145.747999999672174,"0",685.296020500000054,7.624524040283152,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","40"
"41",197116.985300000000279,8507131.065999999642372,"0",832.005981399999882,7.563668759030168,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","41"
"42",197083.237200000003213,8508116.382000001147389,"0",958.023010300000010,6.158008181680279,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","42"
"43",197049.496299999998882,8509101.695000000298023,"12",931.934021000000030,5.577322605095176,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","43"
"44",197015.762500000011642,8510087.004000000655651,"0",963.109008799999970,1.000000000000000,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","44"
"45",196982.035800000012387,8511072.311000000685453,"0",947.359008799999970,5.351003011339271,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","45"
"46",196948.316300000005867,8512057.615000000223517,"0",923.961975100000018,1.000000000000000,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","46"
"47",196914.603899999987334,8513042.916000001132488,"0",905.840026899999998,6.659267967281831,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","47"
"48",196880.898799999995390,8514028.213999999687076,"0",931.458007800000019,7.075380549155208,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","48"
"49",198233.505399999994552,8504208.550000000745058,"0",898.177978499999995,9.387827996704566,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","49"
"50",198199.740099999995437,8505193.867000000551343,"0",896.422973599999978,9.183725205485931,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","50"
"51",198165.981800000008661,8506179.180999999865890,"0",827.117004399999814,9.540634530446839,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","51"
"52",198132.230600000009872,8507164.492999998852611,"0",813.179992700000184,7.155435777542381,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","52"
"53",198098.486600000003818,8508149.801000000908971,"43",858.541015599999810,4.094793991268468,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","53"
"54",198064.749699999985751,8509135.106000000610948,"115",919.656982399999947,2.658471125382913,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","54"
"55",198031.019900000013877,8510120.407999999821186,"7",923.020019499999989,3.095025723791900,"8","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={af20f12a-35ce-49ae-b604-99c472f10235}","55"
