Unnamed_ 0,X,Y,Population,Elevation,Weight,clusters,PS,ID1,ID2,Weight_2,id_2,line_lengt,layer,path,id
"60",193167.665500000002794,8444845.671000000089407,"0",506.218994099999975,4.091430834025947,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","21"
"61",193133.436500000010710,8445831.266000000759959,"0",479.886993399999994,6.818473267096595,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","22"
"62",193099.214700000011362,8446816.856000000610948,"0",483.677002000000016,3.318859027275224,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","23"
"70",194319.613699999987148,8440937.211000001057982,"3",509.907989499999871,4.733605458484710,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","24"
"71",194285.361700000008568,8441922.816999999806285,"0",496.600006100000144,4.220007949422075,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","25"
"72",194251.116899999993620,8442908.417999999597669,"0",508.053985599999976,4.613003837773809,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","26"
"73",194216.879199999995762,8443894.014000000432134,"0",512.377990699999827,2.614401516192857,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","27"
"74",194182.648599999985890,8444879.606000000610948,"0",492.334014900000000,7.068396299430153,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","28"
"75",194148.425300000002608,8445865.194000000134110,"0",475.217010500000129,7.021393144491768,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","29"
"76",194114.209100000007311,8446850.777000000700355,"0",506.279998799999987,3.321869078511748,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","30"
"82",195368.819900000002235,8439985.565999999642372,"0",644.916992199999981,7.261185461999379,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","31"
"83",195334.566499999986263,8440971.168999999761581,"0",620.546020500000054,6.557562040746404,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","32"
"84",195300.320199999987381,8441956.767000000923872,"0",538.668029799999999,3.311212717545194,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","33"
"85",195266.081100000010338,8442942.360999999567866,"0",533.502014199999962,4.039376996941864,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","34"
"86",195231.849099999992177,8443927.949999999254942,"0",510.835998500000017,5.531014298241273,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","35"
"87",195197.624299999995856,8444913.533999999985099,"0",504.729003900000009,5.995234621508643,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","36"
"88",195163.406599999987520,8445899.114000000059605,"33",479.463012699999979,3.372127454025009,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","37"
"89",195129.196100000001024,8446884.689999999478459,"0",522.658019999999965,1.000000000000000,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","38"
"95",196383.759499999985565,8440019.523000000044703,"0",796.590026899999884,7.477141349113015,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","39"
"96",196349.511900000012247,8441005.118999999016523,"0",624.991027799999983,7.235515310527290,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","40"
"97",196315.271299999993062,8441990.708999998867512,"0",602.677001999999902,9.481492633383867,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","41"
"98",196281.037899999995716,8442976.296000000089407,"0",539.999023400000056,9.067861330871576,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","42"
"99",196246.811699999991106,8443961.877000000327826,"0",507.121002200000021,7.013863047653162,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","43"
"100",196212.592499999998836,8444947.453999999910593,"8",495.118988000000002,4.733403954683642,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","44"
"101",196178.380499999999302,8445933.027000000700355,"11",501.829009999999982,3.134357975675244,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","45"
"102",196144.175599999987753,8446918.595000000670552,"0",536.155029300000024,8.633796575103290,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","46"
"109",197364.449800000002142,8441039.060000000521541,"0",853.723999000000049,7.746873446016989,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","47"
"110",197330.214999999996508,8442024.643999999389052,"0",591.119018600000118,9.310658959968816,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","48"
"111",197295.987400000012713,8443010.222000000998378,"0",534.979980500000011,9.109910163487454,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","49"
"112",197261.766800000012154,8443995.797000000253320,"0",511.220001200000013,7.092803212406019,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","50"
"113",197227.553299999999581,8444981.366000000387430,"0",496.589996300000053,5.474748289024148,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","51"
"114",197193.346900000004098,8445966.932000000029802,"0",508.721008300000051,1.000000000000000,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","52"
"115",197159.147599999996601,8446952.492000000551343,"0",533.656982399999947,8.601285078359282,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","53"
"120",198379.380399999994552,8441072.993999999016523,"0",954.737976099999969,7.295112826131617,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","54"
"121",198345.151400000002468,8442058.570000000298023,"0",833.776000999999951,7.603871313988793,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","55"
"122",198310.929399999993620,8443044.142000000923872,"0",608.474975599999993,7.264808154461858,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","56"
"123",198276.714600000006612,8444029.707999998703599,"0",515.085998500000187,7.034598682047982,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","57"
"124",198242.506699999998091,8445015.270999999716878,"0",528.356018100000028,7.075327500093676,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","58"
"125",198208.306000000011409,8446000.828999999910593,"0",511.618988000000002,4.418430982795950,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","59"
"126",198174.112300000007963,8446986.382000001147389,"0",548.432006799999954,4.273303927044663,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","60"
"131",199360.080400000006193,8442092.489000000059605,"0",814.557006799999954,7.410506240045421,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","61"
"132",199325.864200000010896,8443078.052999999374151,"0",691.234985399999800,7.715713718382647,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","62"
"133",199291.654899999994086,8444063.611999999731779,"0",543.851013200000011,7.127266828208294,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","63"
"134",199257.452799999999115,8445049.167000001296401,"0",544.015991200000030,7.042870221979811,"0","0",,,,,,Difference,"MultiPoint?crs=EPSG:32723&field=Unnamed_%200:long(18,0)&field=ID:long(18,0)&field=X:double(23,15)&field=Y:double(23,15)&field=Population:long(18,0)&field=Elevation:double(23,15)&field=Weight:double(23,15)&field=clusters:long(18,0)&uid={72d5ce6d-0af2-40f8-b556-ebea0b59e850}","64"
