Unnamed_ 0,id,X,Y,Population,Elevation,Weight,clusters
"5929","1",845369.232700000051409,8547059.523000000044703,"0",465.774993899999856,6.000000000000000,"11"
"5930","2",845359.218100000056438,8548045.576999999582767,"0",455.002990699999998,6.000000000000000,"11"
"5968","3",846405.465699999942444,8545096.348999999463558,"0",497.453002900000001,4.537500674500000,"11"
"5969","4",846395.470399999991059,8546082.417000001296401,"0",505.846984899999995,6.000000000000000,"11"
"5970","5",846385.466600000043400,8547068.482000000774860,"0",514.822021500000005,6.000000000000000,"11"
"5971","6",846375.454400000046007,8548054.544999999925494,"0",545.744995099999983,6.000000000000000,"11"
"5972","7",846365.433700000052340,8549040.605000000447035,"0",454.093994099999975,6.000000000000000,"11"
"5973","8",846355.404499999945983,8550026.662000000476837,"0",462.651001000000008,6.000000000000000,"11"
"6007","9",847441.663799999980256,8543133.126000000163913,"0",475.625000000000000,6.000000000000000,"11"
"6008","10",847431.687900000018999,8544119.207999998703599,"0",435.045013400000016,3.318811516500000,"11"
"6009","11",847421.703600000008009,8545105.287000000476837,"0",434.778015100000061,2.618822225500000,"11"
"6010","12",847411.710800000000745,8546091.362999999895692,"0",413.865997300000004,6.000000000000000,"11"
"6011","13",847401.709400000050664,8547077.437000000849366,"0",412.653015100000005,6.000000000000000,"11"
"6012","14",847391.699600000050850,8548063.507999999448657,"0",437.744995099999983,6.000000000000000,"11"
"6013","15",847381.681300000054762,8549049.576999999582767,"0",408.015014599999972,6.000000000000000,"11"
"6014","16",847371.654499999945983,8550035.642999999225140,"0",407.661010700000020,6.000000000000000,"11"
"6015","17",847361.619100000010803,8551021.706000000238419,"0",393.148986800000102,6.000000000000000,"11"
"6016","18",847351.575300000025891,8552007.767000000923872,"0",366.776001000000008,6.000000000000000,"11"
"6048","19",848457.905600000056438,8543142.042000001296401,"0",425.324005100000022,6.000000000000000,"11"
"6049","20",848447.932299999985844,8544128.132000001147389,"0",420.058990500000050,5.613704746000002,"11"
"6050","21",848437.950500000035390,8545114.220000000670552,"0",452.908996600000023,1.508637483000000,"11"
"6051","22",848427.960100000025705,8546100.304999999701977,"0",399.608001699999988,3.042841969500000,"11"
"6052","23",848417.961099999956787,8547086.388000000268221,"0",389.266998300000012,6.000000000000000,"11"
"6053","24",848407.953699999954551,8548072.467000000178814,"0",415.959991500000001,6.000000000000000,"11"
"6054","25",848397.937799999956042,8549058.543999999761581,"0",397.345001200000013,6.000000000000000,"11"
"6055","26",848387.913300000014715,8550044.618999999016523,"0",441.247985799999981,6.000000000000000,"11"
"6056","27",848377.880299999960698,8551030.690999999642372,"0",365.111999500000024,6.000000000000000,"11"
"6057","28",848367.838800000026822,8552016.759999999776483,"0",340.819000200000005,6.000000000000000,"11"
"6088","29",849484.118800000054762,8542164.850999999791384,"0",383.359985400000028,6.000000000000000,"11"
"6089","30",849474.156500000040978,8543150.952999999746680,"0",397.803008999999975,6.000000000000000,"11"
"6090","31",849464.185599999967963,8544137.052000001072884,"0",399.528015100000005,6.000000000000000,"11"
"6091","32",849454.206200000015087,8545123.149000000208616,"0",425.842010500000129,5.592219742499998,"11"
"6092","33",849444.218299999949522,8546109.242000000551343,"0",424.532012899999984,2.246844097500000,"11"
"6093","34",849434.221800000057556,8547095.332999998703599,"0",369.679992700000014,3.986991621500000,"11"
"6094","35",849424.216800000052899,8548081.422000000253320,"0",389.501007099999981,5.738569032999999,"11"
"6095","36",849414.203199999989010,8549067.507999999448657,"0",405.574005100000022,6.000000000000000,"11"
"6096","37",849404.181100000045262,8550053.591000000014901,"0",435.345001200000013,6.000000000000000,"11"
"6097","38",849394.150400000042282,8551039.671000000089407,"5",347.444000200000005,5.984109257999999,"11"
"6098","39",849384.111200000043027,8552025.748999999836087,"0",330.644989000000010,5.325775309499999,"11"
"6099","40",849374.063399999984540,8553011.824999999254942,"0",331.941009500000007,3.786992570000000,"11"
"6129","41",850500.376200000056997,8542173.748999999836087,"0",368.511993399999994,6.000000000000000,"11"
"6130","42",850490.416300000040792,8543159.859999999403954,"0",399.058013899999992,6.000000000000000,"11"
"6131","43",850480.447999999974854,8544145.967000000178814,"0",375.730987500000026,6.000000000000000,"11"
"6132","44",850470.470999999786727,8545132.072999998927116,"0",404.609985400000028,6.000000000000000,"11"
"6133","45",850460.485600000014529,8546118.175000000745058,"0",373.510009799999978,4.934609914499999,"11"
"6134","46",850450.491400000057183,8547104.275000000372529,"0",364.394012499999974,2.030488729500000,"11"
"6135","47",850440.488800000050105,8548090.372000001370907,"11",378.600006099999973,1.000000000000000,"11"
"6136","48",850430.477599999983795,8549076.466000000014901,"0",364.098999000000049,3.888833401500000,"11"
"6137","49",850420.457799999974668,8550062.558000000193715,"0",413.532012899999984,4.756546190500000,"11"
"6138","50",850410.429499999969266,8551048.646999999880791,"0",383.937988299999972,2.182935257500000,"11"
"6139","51",850400.392600000021048,8552034.733999999240041,"0",368.924011199999995,1.000000000000000,"11"
"6140","52",850390.347100000013597,8553020.817999999970198,"0",337.523010300000010,3.204757445000000,"11"
"6169","53",851526.591099999961443,8541196.519999999552965,"0",438.260009799999978,4.203663423000000,"11"
"6170","54",851516.642400000011548,8542182.642000000923872,"0",404.377014200000019,2.501026594000000,"11"
"6171","55",851506.685199999948964,8543168.760999999940395,"2",359.518005399999936,1.771526153500000,"11"
"6172","56",851496.719299999997020,8544154.877999998629093,"1",413.721984899999995,1.000000000000000,"11"
"6173","57",851486.744799999985844,8545140.992000000551343,"0",415.161987300000021,1.000000000000000,"11"
"6174","58",851476.761799999978393,8546127.103000000119209,"0",392.118988000000002,1.725749030000000,"11"
"6175","59",851466.770099999965169,8547113.212000001221895,"46",359.294006300000092,1.958784460500000,"11"
"6176","60",851456.769800000009127,8548099.316999999806285,"50",376.673004199999980,2.606832594000000,"11"
"6177","61",851446.760999999823980,8549085.419999999925494,"18",352.463989300000094,1.758738930500000,"11"
"6178","62",851436.743600000045262,8550071.520999999716878,"0",359.470001200000013,1.757828042500000,"11"
"6179","63",851426.717500000027940,8551057.618999999016523,"0",358.088989300000094,4.248538107000000,"11"
"6180","64",851416.682900000014342,8552043.713999999687076,"0",328.292999300000020,6.000000000000000,"11"
"6181","65",851406.639700000057928,8553029.807000000029802,"1",335.766998300000012,6.000000000000000,"11"
"6182","66",851396.587900000042282,8554015.896999999880791,"0",330.005004900000017,6.000000000000000,"11"
"6210","67",852542.863899999996647,8541205.400000000372529,"0",366.125000000000000,1.923311815500000,"11"
"6211","68",852532.917800000053830,8542191.530999999493361,"0",387.736999500000024,4.404294827500000,"11"
"6212","69",852522.962999999988824,8543177.658999999985099,"0",374.557006800000011,5.112452213500000,"11"
"6213","70",852512.999599999981001,8544163.783999999985099,"0",362.415985100000000,5.415581505500001,"11"
"6214","71",852503.027699999976903,8545149.906999999657273,"0",399.007995600000015,5.514716419499999,"11"
"6215","72",852493.047000000020489,8546136.027000000700355,"0",398.062988299999972,5.331833898500000,"11"
"6216","73",852483.057799999951385,8547122.143999999389052,"186",365.932006800000011,5.063735666500000,"11"
"6217","74",852473.059899999992922,8548108.257999999448657,"170",364.989990200000022,5.693347254500001,"11"
"6218","75",852463.053399999975227,8549094.369999999180436,"0",371.929992700000014,6.000000000000000,"11"
"6219","76",852453.038300000014715,8550080.479000000283122,"0",397.050994899999978,6.000000000000000,"11"
"6220","77",852443.014599999994971,8551066.586000001057982,"0",329.802002000000016,6.000000000000000,"11"
"6221","78",852432.982300000032410,8552052.689999999478459,"0",326.165985100000000,6.000000000000000,"11"
"6222","79",852422.941400000010617,8553038.792000001296401,"0",310.619995100000096,6.000000000000000,"11"
"6223","80",852412.891799999983050,8554024.891000000759959,"0",315.024993900000027,6.000000000000000,"11"
"6252","81",853549.202200000057928,8542200.413999998942018,"0",356.527008100000103,6.000000000000000,"11"
