Unnamed_ 0,id,X,Y,Population,Elevation,Weight,clusters
"1634","1",850066.140899999998510,8482992.779999999329448,"0",922.130004900000017,6.000000000000000,"4"
"1635","2",850056.694900000002235,8483979.091000000014901,"0",927.216980000000035,6.000000000000000,"4"
"1636","3",850047.240200000000186,8484965.399000000208616,"0",1068.150024000000030,6.000000000000000,"4"
"1683","4",851101.059600000036880,8481028.505000000819564,"0",757.711975100000018,6.000000000000000,"4"
"1684","5",851091.635000000009313,8482014.832999998703599,"0",1036.609985000000052,6.000000000000000,"4"
"1685","6",851082.201699999975972,8483001.156999999657273,"0",1005.390014999999948,6.000000000000000,"4"
"1686","7",851072.759700000053272,8483987.476999999955297,"0",947.289001500000040,6.000000000000000,"4"
"1687","8",851063.309000000008382,8484973.792999999597669,"0",1037.709961000000021,6.000000000000000,"4"
"1688","9",851053.849700000020675,8485960.104000000283122,"0",966.252990700000055,6.000000000000000,"4"
"1689","10",851044.381599999964237,8486946.412000000476837,"0",940.697021500000005,6.000000000000000,"4"
"1697","11",850968.325199999962933,8494836.724999999627471,"0",941.851013200000011,6.000000000000000,"4"
"1699","12",850949.224500000011176,8496809.263000000268221,"6",916.414001500000040,6.000000000000000,"4"
"1734","13",852117.121399999945424,8481036.857999999076128,"0",984.888000499999976,6.000000000000000,"4"
"1735","14",852107.700799999991432,8482023.195000000298023,"0",1028.000000000000000,6.000000000000000,"4"
"1736","15",852098.271599999978207,8483009.527999999001622,"0",908.291015600000037,6.000000000000000,"4"
"1737","16",852088.833600000012666,8483995.857000000774860,"0",980.281005899999968,6.000000000000000,"4"
"1738","17",852079.386900000041351,8484982.180999999865890,"0",966.018005399999993,6.000000000000000,"4"
"1739","18",852069.931499999947846,8485968.501000000163913,"0",979.202026400000022,6.000000000000000,"4"
"1740","19",852060.467399999964982,8486954.816999999806285,"0",959.856994600000007,6.000000000000000,"4"
"1741","20",852050.994599999976344,8487941.129000000655651,"0",929.926025399999958,6.000000000000000,"4"
"1746","21",852003.500200000009499,8492872.627999998629093,"0",946.408019999999965,6.000000000000000,"4"
"1747","22",851993.975199999986216,8493858.916000001132488,"0",1095.229980000000069,6.000000000000000,"4"
"1748","23",851984.441600000020117,8494845.199999999254942,"0",923.703002900000001,6.000000000000000,"4"
"1749","24",851974.899199999985285,8495831.480000000447035,"0",915.171997099999999,6.000000000000000,"4"
"1750","25",851965.348200000007637,8496817.756000000983477,"13",855.034973100000116,6.000000000000000,"4"
"1751","26",851955.788500000024214,8497804.027999999001622,"0",798.335998500000187,6.000000000000000,"4"
"1752","27",851946.220100000035018,8498790.296000000089407,"0",811.836975100000018,6.000000000000000,"4"
"1785","28",853142.600100000039674,8480058.855000000447035,"0",836.192993200000046,6.000000000000000,"4"
"1786","29",853133.192299999995157,8481045.205000000074506,"0",894.106018100000028,6.000000000000000,"4"
"1787","30",853123.775799999944866,8482031.551000000908971,"0",870.723022499999956,6.000000000000000,"4"
"1788","31",853114.350499999942258,8483017.892999999225140,"1",829.090026899999884,6.000000000000000,"4"
"1789","32",853104.916500000050291,8484004.230000000447035,"2",711.731994600000007,6.000000000000000,"4"
"1790","33",853095.473800000036135,8484990.562999999150634,"14",831.153015100000175,6.000000000000000,"4"
"1791","34",853086.022400000016205,8485976.892000000923872,"0",858.211975100000018,6.000000000000000,"4"
"1792","35",853076.562299999990501,8486963.217000000178814,"3",886.028015100000175,6.000000000000000,"4"
"1793","36",853067.093400000012480,8487949.537999998778105,"0",966.155029300000024,6.000000000000000,"4"
"1794","37",853057.615800000028685,8488935.854000000283122,"0",927.359008799999970,4.697977299500000,"4"
"1796","38",853038.634300000034273,8490908.474999999627471,"0",906.432006799999954,5.160657833000000,"4"
"1797","39",853029.130600000033155,8491894.779999999329448,"0",934.468017600000053,6.000000000000000,"4"
"1798","40",853019.618099999963306,8492881.080000000074506,"0",917.304016100000013,6.000000000000000,"4"
"1799","41",853010.096900000004098,8493867.377000000327826,"0",1045.800048999999944,6.000000000000000,"4"
"1800","42",853000.567000000039116,8494853.668999999761581,"0",960.374023400000056,6.000000000000000,"4"
"1801","43",852991.028300000005402,8495839.957999998703599,"0",913.401000999999951,6.000000000000000,"4"
"1802","44",852981.480999999796040,8496826.242000000551343,"0",892.971008299999880,6.000000000000000,"4"
"1803","45",852971.924899999983609,8497812.523000000044703,"0",941.705993700000022,6.000000000000000,"4"
"1804","46",852962.360199999995530,8498798.800000000745058,"0",879.533019999999965,6.000000000000000,"4"
"1837","47",854158.675999999977648,8480067.187000000849366,"0",844.697021500000005,6.000000000000000,"4"
"1838","48",854149.272299999953248,8481053.546000000089407,"0",825.033996600000023,6.000000000000000,"4"
"1839","49",854139.859799999976531,8482039.901000000536442,"0",794.328002900000001,6.000000000000000,"4"
"1840","50",854130.438599999994040,8483026.251000000163913,"4",730.682983400000012,6.000000000000000,"4"
"1841","51",854121.008700000005774,8484012.597000000998378,"0",857.353027300000008,6.000000000000000,"4"
"1842","52",854111.569900000002235,8484998.938999999314547,"3",778.911010700000134,6.000000000000000,"4"
"1843","53",854102.122500000055879,8485985.277000000700355,"0",805.961975100000018,6.000000000000000,"4"
"1844","54",854092.666199999977835,8486971.609999999403954,"2",928.736999500000024,6.000000000000000,"4"
